      Lon      Lat    Year   Stand   Patch     dep     fix    fert    flux   leach     NEE
   -71.25   -32.75    1988     132       0   -0.51   -0.57   -0.00    1.46    0.00    0.38
   -71.25   -32.75    1988     132       1   -0.51   -1.06   -0.00   19.28    0.00   17.71
   -71.25   -32.75    1988     132       2   -0.51   -2.05   -0.00   32.62    0.00   30.06
   -71.25   -32.75    1988     132       3   -0.51   -0.53   -0.00    9.94    0.00    8.89
   -71.25   -32.75    1988     132       4   -0.51   -1.77   -0.00    5.25    0.00    2.96
   -71.25   -32.75    1988     133       0   -0.51   -0.52   -0.00   11.51    0.00   10.48
   -71.25   -32.75    1988     133       1   -0.51   -2.49   -0.00    6.45    0.12    3.57
   -71.25   -32.75    1988     133       2   -0.51   -1.31   -0.00    1.20    0.04   -0.58
   -71.25   -32.75    1988     133       3   -0.51   -2.49   -0.00    4.69    0.00    1.69
   -71.25   -32.75    1988     133       4   -0.51   -2.35   -0.00    4.96    0.00    2.09
   -71.25   -32.75    1988     134       0   -0.51   -2.79   -0.00    3.04    0.00   -0.26
   -71.25   -32.75    1988     134       1   -0.51   -0.67   -0.00    5.55    0.00    4.37
   -71.25   -32.75    1988     134       2   -0.51   -0.68   -0.00   22.38    0.08   21.26
   -71.25   -32.75    1988     134       3   -0.51   -0.68   -0.00   17.15    0.00   15.96
   -71.25   -32.75    1988     134       4   -0.51   -2.63   -0.00    1.84    0.00   -1.30
   -71.25   -32.75    1988     140       0   -0.51   -3.12   -0.00    4.06    0.00    0.43
   -71.25   -32.75    1988     140       1   -0.51   -0.58   -0.00    1.12    0.19    0.22
   -71.25   -32.75    1988     140       2   -0.51   -1.02   -0.00    1.42    0.99    0.87
   -71.25   -32.75    1988     140       3   -0.51   -2.50   -0.00   24.42    0.08   21.48
   -71.25   -32.75    1988     140       4   -0.51   -2.16   -0.00    5.18    0.00    2.50
   -71.25   -32.75    1988     160       0   -0.51   -0.00   -0.00    1.87    0.00    1.35
   -71.25   -32.75    1988     160       1   -0.51   -0.46   -0.00    3.20    0.00    2.23
   -71.25   -32.75    1988     160       2   -0.51   -2.44   -0.00   24.18    0.00   21.23
   -71.25   -32.75    1988     160       3   -0.51   -0.14   -0.00    1.37    0.00    0.71
   -71.25   -32.75    1988     160       4   -0.51   -0.66   -0.00    1.75    0.03    0.60
   -71.25   -32.75    1989       0       0   -0.52   -0.56   -0.00    1.72    0.09    0.74
   -71.25   -32.75    1989       0       1   -0.52   -0.41   -0.00    2.33    0.08    1.49
   -71.25   -32.75    1989       0       2   -0.52   -0.70   -0.00    4.51    0.07    3.37
   -71.25   -32.75    1989       0       3   -0.52   -0.52   -0.00    1.01    0.93    0.90
   -71.25   -32.75    1989       0       4   -0.52   -0.55   -0.00    0.70    0.11   -0.25
   -71.25   -32.75    1989     110       0   -0.52   -0.82   -0.00    0.97    0.48    0.11
   -71.25   -32.75    1989     110       1   -0.52   -3.17   -0.00    1.16    0.43   -2.10
   -71.25   -32.75    1989     110       2   -0.52   -2.82   -0.00    1.17    0.01   -2.15
   -71.25   -32.75    1989     110       3   -0.52   -1.09   -0.00    1.54    0.13    0.06
   -71.25   -32.75    1989     110       4   -0.52   -0.99   -0.00    1.02    0.54    0.06
   -71.25   -32.75    1989     131       0   -0.52   -3.53   -0.00    1.46    0.03   -2.56
   -71.25   -32.75    1989     131       1   -0.52   -0.84   -0.00    5.00    0.00    3.64
   -71.25   -32.75    1989     131       2   -0.52   -3.28   -0.00    1.39    0.35   -2.06
   -71.25   -32.75    1989     131       3   -0.52   -0.60   -0.00    1.00    0.07   -0.05
   -71.25   -32.75    1989     131       4   -0.52   -3.00   -0.00    1.13    0.08   -2.32
   -71.25   -32.75    1989     132       0   -0.52   -0.60   -0.00    1.05    0.07    0.01
   -71.25   -32.75    1989     132       1   -0.52   -0.50   -0.00    0.98    0.15    0.12
   -71.25   -32.75    1989     132       2   -0.52   -2.07   -0.00    2.13    0.01   -0.45
   -71.25   -32.75    1989     132       3   -0.52   -0.61   -0.00    4.12    0.25    3.24
   -71.25   -32.75    1989     132       4   -0.52   -2.27   -0.00    2.94    0.01    0.15
   -71.25   -32.75    1989     133       0   -0.52   -0.40   -0.00    7.06    0.01    6.16
   -71.25   -32.75    1989     133       1   -0.52   -0.32   -0.00    3.96    0.46    3.58
   -71.25   -32.75    1989     133       2   -0.52   -2.36   -0.00    0.89    0.33   -1.66
   -71.25   -32.75    1989     133       3   -0.52   -2.85   -0.00    2.14    0.00   -1.23
   -71.25   -32.75    1989     133       4   -0.52   -3.12   -0.00    2.85    0.02   -0.76
   -71.25   -32.75    1989     134       0   -0.52   -3.41   -0.00    1.81    0.08   -2.03
   -71.25   -32.75    1989     134       1   -0.52   -0.69   -0.00    3.53    0.00    2.33
   -71.25   -32.75    1989     134       2   -0.52   -0.92   -0.00    0.70    0.85    0.10
   -71.25   -32.75    1989     134       3   -0.52   -0.45   -0.00    2.61    0.77    2.42
   -71.25   -32.75    1989     134       4   -0.52   -3.25   -0.00    1.23    0.07   -2.47
   -71.25   -32.75    1989     140       0   -0.52   -3.75   -0.00    2.22    0.02   -2.03
   -71.25   -32.75    1989     140       1   -0.52   -0.80   -0.00    0.85    0.55    0.09
   -71.25   -32.75    1989     140       2   -0.52   -4.78   -0.00   22.64    0.07   17.41
   -71.25   -32.75    1989     140       3   -0.52   -2.83   -0.00    1.15    0.14   -2.05
   -71.25   -32.75    1989     140       4   -0.52   -2.20   -0.00    3.71    0.00    0.99
   -71.25   -32.75    1989     160       0   -0.52   -1.17   -0.00    2.08    0.11    0.51
   -71.25   -32.75    1989     160       1   -0.52   -0.52   -0.00    1.84    0.03    0.84
   -71.25   -32.75    1989     160       2   -0.52   -2.46   -0.00    1.26    0.01   -1.71
   -71.25   -32.75    1989     160       3   -0.52   -0.26   -0.00    1.19    0.01    0.41
   -71.25   -32.75    1989     160       4   -0.52   -0.66   -0.00    1.19    0.08    0.09
