      Lon      Lat    Year   Stand   Patch     dep     fix    fert   input    min    imm netmin  Total
   -71.25   -32.75    1984     134       3    0.51    1.31    0.00    1.82 164.19 119.14  45.06  46.87
   -71.25   -32.75    1984     134       4    0.51    3.42    0.00    3.93 152.80  97.77  55.03  58.96
   -71.25   -32.75    1984     140       0    0.51    3.57    0.00    4.08 149.37 101.81  47.56  51.64
   -71.25   -32.75    1984     140       1    0.51    0.65    0.00    1.16 103.36  71.91  31.44  32.60
   -71.25   -32.75    1984     140       2    0.51    0.88    0.00    1.39  88.69  63.98  24.71  26.10
   -71.25   -32.75    1984     140       3    0.51    2.49    0.00    2.99 147.83  96.13  51.70  54.69
   -71.25   -32.75    1984     140       4    0.51    0.57    0.00    1.08 242.42 197.46  44.96  46.04
   -71.25   -32.75    1984     160       0    0.51    0.97    0.00    1.47 149.49  88.22  61.26  62.74
   -71.25   -32.75    1984     160       1    0.51    3.77    0.00    4.27 152.64 103.88  48.76  53.03
   -71.25   -32.75    1984     160       2    0.51    1.79    0.00    2.29 165.45  96.83  68.62  70.91
   -71.25   -32.75    1984     160       3    0.51    3.27    0.00    3.78 147.39 109.27  38.13  41.90
   -71.25   -32.75    1984     160       4    0.51    0.38    0.00    0.89 140.44  89.39  51.05  51.93
   -71.25   -32.75    1985       0       0    0.51    0.73    0.00    1.23 136.92  96.87  40.05  41.29
   -71.25   -32.75    1985       0       1    0.51    1.06    0.00    1.57 162.08 114.35  47.72  49.30
   -71.25   -32.75    1985       0       2    0.51    0.97    0.00    1.48 180.54 113.61  66.92  68.40
   -71.25   -32.75    1985       0       3    0.51    1.91    0.00    2.42 186.79 143.60  43.19  45.61
   -71.25   -32.75    1985       0       4    0.51    0.74    0.00    1.24 138.65  96.05  42.61  43.85
   -71.25   -32.75    1985     110       0    0.51    3.31    0.00    3.82 123.64  79.95  43.69  47.51
   -71.25   -32.75    1985     110       1    0.51    3.22    0.00    3.73 117.52  76.80  40.73  44.46
   -71.25   -32.75    1985     110       2    0.51    2.01    0.00    2.52 194.35 147.54  46.81  49.32
   -71.25   -32.75    1985     110       3    0.51    2.06    0.00    2.57 151.57  93.25  58.32  60.89
   -71.25   -32.75    1985     110       4    0.51    3.03    0.00    3.54 126.58  89.85  36.73  40.27
   -71.25   -32.75    1985     131       0    0.51    1.87    0.00    2.38 192.49 164.50  27.99  30.37
   -71.25   -32.75    1985     131       1    0.51    0.76    0.00    1.27 220.72 127.40  93.32  94.59
   -71.25   -32.75    1985     131       2    0.51    3.29    0.00    3.80 125.42  77.15  48.27  52.07
   -71.25   -32.75    1985     131       3    0.51    3.11    0.00    3.62 128.00  90.87  37.12  40.74
   -71.25   -32.75    1985     131       4    0.51    2.29    0.00    2.80 185.06 120.10  64.97  67.77
   -71.25   -32.75    1985     132       0    0.51    0.47    0.00    0.98 160.50  88.88  71.62  72.59
   -71.25   -32.75    1985     132       1    0.51    1.60    0.00    2.10 108.58  87.14  21.44  23.54
   -71.25   -32.75    1985     132       2    0.51    2.00    0.00    2.51 161.70  93.88  67.82  70.33
   -71.25   -32.75    1985     132       3    0.51    3.45    0.00    3.96 128.54  89.58  38.95  42.91
   -71.25   -32.75    1985     132       4    0.51    1.35    0.00    1.86 206.47 143.34  63.13  64.98
   -71.25   -32.75    1985     133       0    0.51    0.34    0.00    0.85 192.63 166.71  25.92  26.77
   -71.25   -32.75    1985     133       1    0.51    3.49    0.00    4.00 127.43  86.97  40.46  44.47
   -71.25   -32.75    1985     133       2    0.51    1.49    0.00    1.99  78.12  52.02  26.10  28.10
   -71.25   -32.75    1985     133       3    0.51    2.43    0.00    2.94 160.50 116.68  43.82  46.76
   -71.25   -32.75    1985     133       4    0.51    2.40    0.00    2.91 164.84  89.02  75.82  78.73
   -71.25   -32.75    1985     134       0    0.51    3.57    0.00    4.07 146.97  97.66  49.31  53.38
   -71.25   -32.75    1985     134       1    0.51    1.15    0.00    1.66 227.45 154.43  73.02  74.68
   -71.25   -32.75    1985     134       2    0.51    0.47    0.00    0.97 139.52 114.95  24.58  25.55
   -71.25   -32.75    1985     134       3    0.51    3.40    0.00    3.90 189.81 136.69  53.12  57.03
   -71.25   -32.75    1985     134       4    0.51    3.43    0.00    3.93 153.91 116.60  37.32  41.25
   -71.25   -32.75    1985     140       0    0.51    3.46    0.00    3.96 176.63 138.29  38.35  42.31
   -71.25   -32.75    1985     140       1    0.51    0.63    0.00    1.14 108.16  75.74  32.43  33.56
   -71.25   -32.75    1985     140       2    0.51    0.87    0.00    1.37 101.88  74.38  27.50  28.88
   -71.25   -32.75    1985     140       3    0.51    2.33    0.00    2.84 174.41 130.31  44.11  46.95
   -71.25   -32.75    1985     140       4    0.51    1.00    0.00    1.50 202.74 107.55  95.19  96.69
   -71.25   -32.75    1985     160       0    0.51    1.11    0.00    1.62 167.73 113.73  54.00  55.62
   -71.25   -32.75    1985     160       1    0.51    3.73    0.00    4.23 151.77 113.45  38.32  42.55
   -71.25   -32.75    1985     160       2    0.51    1.17    0.00    1.67 217.02 199.04  17.98  19.65
   -71.25   -32.75    1985     160       3    0.51    3.37    0.00    3.88 147.46 104.35  43.11  47.00
   -71.25   -32.75    1985     160       4    0.51    0.49    0.00    0.99 111.34  66.43  44.91  45.91
   -71.25   -32.75    1986       0       0    0.51    0.64    0.00    1.15 141.33 106.06  35.27  36.42
   -71.25   -32.75    1986       0       1    0.51    1.49    0.00    2.00 171.08 108.99  62.09  64.09
   -71.25   -32.75    1986       0       2    0.51    1.51    0.00    2.02 178.54 116.08  62.47  64.49
   -71.25   -32.75    1986       0       3    0.51    1.86    0.00    2.37 200.04 139.17  60.87  63.24
   -71.25   -32.75    1986       0       4    0.51    0.69    0.00    1.20 138.95  95.14  43.81  45.01
   -71.25   -32.75    1986     110       0    0.51    3.10    0.00    3.61 126.34  80.35  46.00  49.61
   -71.25   -32.75    1986     110       1    0.51    3.03    0.00    3.54 120.94  77.21  43.73  47.26
   -71.25   -32.75    1986     110       2    0.51    2.63    0.00    3.14 178.54 106.66  71.88  75.02
   -71.25   -32.75    1986     110       3    0.51    2.45    0.00    2.96 164.41 107.60  56.81  59.77
   -71.25   -32.75    1986     110       4    0.51    2.93    0.00    3.44 121.99  74.30  47.69  51.13
   -71.25   -32.75    1986     131       0    0.51    2.71    0.00    3.22 161.63  82.39  79.25  82.47
   -71.25   -32.75    1986     131       1    0.51    1.04    0.00    1.55 183.79 115.03  68.76  70.31
   -71.25   -32.75    1986     131       2    0.51    3.08    0.00    3.59 127.66  77.95  49.71  53.30
   -71.25   -32.75    1986     131       3    0.51    3.00    0.00    3.51 122.72  74.78  47.94  51.45
   -71.25   -32.75    1986     131       4    0.51    2.62    0.00    3.13 172.13  99.48  72.64  75.78
   -71.25   -32.75    1986     132       0    0.51    0.45    0.00    0.96 121.41  80.65  40.77  41.73
   -71.25   -32.75    1986     132       1    0.51    1.46    0.00    1.97 127.67 100.61  27.06  29.02
   -71.25   -32.75    1986     132       2    0.51    2.10    0.00    2.61 162.22  95.32  66.90  69.51
   -71.25   -32.75    1986     132       3    0.51    3.32    0.00    3.83 133.68  92.42  41.26  45.09
   -71.25   -32.75    1986     132       4    0.51    1.64    0.00    2.15 189.04 114.15  74.89  77.04
   -71.25   -32.75    1986     133       0    0.51    0.50    0.00    1.01 162.89  77.33  85.56  86.56
   -71.25   -32.75    1986     133       1    0.51    3.01    0.00    3.52 156.42 130.78  25.64  29.16
   -71.25   -32.75    1986     133       2    0.51    1.51    0.00    2.02  79.86  53.46  26.40  28.42
   -71.25   -32.75    1986     133       3    0.51    3.22    0.00    3.73 155.58 100.89  54.69  58.42
   -71.25   -32.75    1986     133       4    0.51    2.67    0.00    3.18 153.63  88.44  65.19  68.36
   -71.25   -32.75    1986     134       0    0.51    3.35    0.00    3.86 150.77  99.52  51.25  55.11
   -71.25   -32.75    1986     134       1    0.51    1.54    0.00    2.05 211.49 132.33  79.16  81.21
   -71.25   -32.75    1986     134       2    0.51    0.68    0.00    1.18 130.82  79.37  51.45  52.64
   -71.25   -32.75    1986     134       3    0.51    1.70    0.00    2.21 198.97 137.53  61.44  63.65
   -71.25   -32.75    1986     134       4    0.51    2.91    0.00    3.42 176.15 146.19  29.96  33.38
   -71.25   -32.75    1986     140       0    0.51    3.50    0.00    4.01 167.87 104.45  63.42  67.43
   -71.25   -32.75    1986     140       1    0.51    0.58    0.00    1.09 119.59  93.85  25.74  26.83
   -71.25   -32.75    1986     140       2    0.51    1.26    0.00    1.77 115.46  83.95  31.50  33.27
   -71.25   -32.75    1986     140       3    0.51    2.64    0.00    3.15 163.66  91.65  72.01  75.16
   -71.25   -32.75    1986     140       4    0.51    1.47    0.00    1.98 169.75 112.82  56.93  58.91
   -71.25   -32.75    1986     160       0    0.51    1.55    0.00    2.06 173.48 105.16  68.32  70.37
   -71.25   -32.75    1986     160       1    0.51    3.52    0.00    4.03 155.34 107.63  47.72  51.75
   -71.25   -32.75    1986     160       2    0.51    2.15    0.00    2.66 185.60  84.79 100.82 103.47
   -71.25   -32.75    1986     160       3    0.51    3.29    0.00    3.80 148.46 109.52  38.94  42.74
   -71.25   -32.75    1986     160       4    0.51    0.54    0.00    1.05  98.40  64.47  33.94  34.99
   -71.25   -32.75    1987       0       0    0.51    0.68    0.00    1.19 147.15 100.19  46.97  48.15
   -71.25   -32.75    1987       0       1    0.51    1.00    0.00    1.51 187.99 130.42  57.57  59.08
   -71.25   -32.75    1987       0       2    0.51    1.38    0.00    1.89 188.44 118.07  70.36  72.25
   -71.25   -32.75    1987       0       3    0.51    1.40    0.00    1.91 224.79 174.01  50.78  52.69
   -71.25   -32.75    1987       0       4    0.51    0.69    0.00    1.20 145.03  99.37  45.65  46.86
   -71.25   -32.75    1987     110       0    0.51    3.08    0.00    3.60 150.60 118.27  32.33  35.93
   -71.25   -32.75    1987     110       1    0.51    3.22    0.00    3.73 126.03  79.71  46.32  50.05
   -71.25   -32.75    1987     110       2    0.51    3.12    0.00    3.63 159.37  94.92  64.45  68.09
   -71.25   -32.75    1987     110       3    0.51    2.90    0.00    3.41 156.36  88.98  67.38  70.79
   -71.25   -32.75    1987     110       4    0.51    3.15    0.00    3.67 116.00  74.50  41.50  45.17
   -71.25   -32.75    1987     131       0    0.51    3.18    0.00    3.69 129.52  85.64  43.88  47.57
   -71.25   -32.75    1987     131       1    0.51    1.40    0.00    1.91 186.82 121.47  65.34  67.25
   -71.25   -32.75    1987     131       2    0.51    3.25    0.00    3.76 132.10  80.45  51.65  55.41
   -71.25   -32.75    1987     131       3    0.51    3.21    0.00    3.72 118.29  76.92  41.37  45.09
   -71.25   -32.75    1987     131       4    0.51    2.44    0.00    2.95 201.11 156.58  44.53  47.48
   -71.25   -32.75    1987     132       0    0.51    0.59    0.00    1.11 123.90  84.20  39.70  40.80
   -71.25   -32.75    1987     132       1    0.51    1.28    0.00    1.79 166.41 140.76  25.64  27.44
   -71.25   -32.75    1987     132       2    0.51    2.27    0.00    2.78 171.85 101.99  69.85  72.63
   -71.25   -32.75    1987     132       3    0.51    3.41    0.00    3.93 146.71 104.81  41.90  45.83
   -71.25   -32.75    1987     132       4    0.51    1.87    0.00    2.38 184.68 116.09  68.59  70.97
   -71.25   -32.75    1987     133       0    0.51    0.50    0.00    1.01 129.75  91.59  38.16  39.17
   -71.25   -32.75    1987     133       1    0.51    2.93    0.00    3.44 163.34 105.53  57.81  61.25
   -71.25   -32.75    1987     133       2    0.51    1.29    0.00    1.80  85.65  58.53  27.12  28.92
   -71.25   -32.75    1987     133       3    0.51    3.02    0.00    3.54 158.20 114.28  43.92  47.46
   -71.25   -32.75    1987     133       4    0.51    2.81    0.00    3.32 163.03  93.68  69.35  72.67
   -71.25   -32.75    1987     134       0    0.51    3.37    0.00    3.89 160.60 111.84  48.76  52.64
   -71.25   -32.75    1987     134       1    0.51    1.19    0.00    1.70 224.41 161.69  62.72  64.42
   -71.25   -32.75    1987     134       2    0.51    0.86    0.00    1.37 112.68  77.62  35.06  36.44
   -71.25   -32.75    1987     134       3    0.51    1.03    0.00    1.54 237.18 188.13  49.05  50.59
   -71.25   -32.75    1987     134       4    0.51    3.22    0.00    3.73 156.85  92.66  64.19  67.92
   -71.25   -32.75    1987     140       0    0.51    3.66    0.00    4.17 160.47 115.74  44.73  48.90
   -71.25   -32.75    1987     140       1    0.51    0.74    0.00    1.25 120.72  80.08  40.63  41.88
   -71.25   -32.75    1987     140       2    0.51    0.08    0.00    0.59 195.79 227.93 -32.14 -31.55
   -71.25   -32.75    1987     140       3    0.51    2.84    0.00    3.35 157.07 100.55  56.52  59.87
   -71.25   -32.75    1987     140       4    0.51    1.76    0.00    2.27 178.51 111.88  66.63  68.90
   -71.25   -32.75    1987     160       0    0.51    1.31    0.00    1.82 185.36 123.74  61.63  63.44
   -71.25   -32.75    1987     160       1    0.51    3.63    0.00    4.14 159.00 111.56  47.44  51.58
   -71.25   -32.75    1987     160       2    0.51    3.36    0.00    3.88 135.57  81.80  53.77  57.64
   -71.25   -32.75    1987     160       3    0.51    3.32    0.00    3.84 156.62 113.41  43.21  47.05
   -71.25   -32.75    1987     160       4    0.51    0.61    0.00    1.12 102.14  68.00  34.14  35.26
   -71.25   -32.75    1988       0       0    0.51    0.57    0.00    1.08 139.14  98.62  40.52  41.60
   -71.25   -32.75    1988       0       1    0.51    1.15    0.00    1.66 191.42 129.32  62.10  63.76
   -71.25   -32.75    1988       0       2    0.51    1.17    0.00    1.68 184.65 122.37  62.28  63.96
   -71.25   -32.75    1988       0       3    0.51    1.26    0.00    1.77 230.85 156.95  73.90  75.67
   -71.25   -32.75    1988       0       4    0.51    0.56    0.00    1.08 143.86 101.50  42.36  43.44
   -71.25   -32.75    1988     110       0    0.51    0.41    0.00    0.93 152.82 106.93  45.89  46.81
   -71.25   -32.75    1988     110       1    0.51    2.48    0.00    2.99 140.30 101.40  38.90  41.89
   -71.25   -32.75    1988     110       2    0.51    2.86    0.00    3.37 161.83 110.81  51.02  54.39
   -71.25   -32.75    1988     110       3    0.51    0.00    0.00    0.51 208.29 221.66 -13.37 -12.86
   -71.25   -32.75    1988     110       4    0.51    0.37    0.00    0.88 146.01 118.88  27.13  28.01
   -71.25   -32.75    1988     131       0    0.51    2.82    0.00    3.33 125.56  79.11  46.45  49.78
   -71.25   -32.75    1988     131       1    0.51    1.24    0.00    1.75 202.20 142.30  59.90  61.65
   -71.25   -32.75    1988     131       2    0.51    2.52    0.00    3.04 144.06  99.37  44.70  47.74
   -71.25   -32.75    1988     131       3    0.51    0.43    0.00    0.95 132.03  99.35  32.68  33.62
   -71.25   -32.75    1988     131       4    0.51    2.39    0.00    2.91 173.99  94.54  79.45  82.35
   -71.25   -32.75    1988     132       0    0.51    0.57    0.00    1.09 124.75  85.44  39.30  40.39
   -71.25   -32.75    1988     132       1    0.51    1.06    0.00    1.57 187.64 141.01  46.63  48.20
   -71.25   -32.75    1988     132       2    0.51    2.05    0.00    2.56 171.59 100.03  71.56  74.12
   -71.25   -32.75    1988     132       3    0.51    0.53    0.00    1.05 164.24 130.68  33.56  34.61
   -71.25   -32.75    1988     132       4    0.51    1.77    0.00    2.28 185.91 121.42  64.49  66.77
   -71.25   -32.75    1988     133       0    0.51    0.52    0.00    1.03 128.50  85.17  43.32  44.35
   -71.25   -32.75    1988     133       1    0.51    2.49    0.00    3.00 154.08 121.76  32.32  35.32
   -71.25   -32.75    1988     133       2    0.51    1.31    0.00    1.82  88.27  60.62  27.65  29.47
   -71.25   -32.75    1988     133       3    0.51    2.49    0.00    3.00 170.64 129.43  41.21  44.21
   -71.25   -32.75    1988     133       4    0.51    2.35    0.00    2.87 178.10 118.92  59.18  62.05
   -71.25   -32.75    1988     134       0    0.51    2.79    0.00    3.30 155.99  99.10  56.89  60.19
   -71.25   -32.75    1988     134       1    0.51    0.67    0.00    1.19 281.67 241.72  39.96  41.14
   -71.25   -32.75    1988     134       2    0.51    0.68    0.00    1.20 109.91  76.76  33.15  34.34
   -71.25   -32.75    1988     134       3    0.51    0.68    0.00    1.19 270.90 235.10  35.80  37.00
   -71.25   -32.75    1988     134       4    0.51    2.63    0.00    3.14 129.38  84.10  45.28  48.42
   -71.25   -32.75    1988     140       0    0.51    3.12    0.00    3.63 171.31 128.55  42.75  46.39
   -71.25   -32.75    1988     140       1    0.51    0.58    0.00    1.09 111.53  78.13  33.41  34.50
   -71.25   -32.75    1988     140       2    0.51    1.02    0.00    1.54 162.95  66.40  96.55  98.08
   -71.25   -32.75    1988     140       3    0.51    2.50    0.00    3.01 148.88  83.66  65.22  68.23
   -71.25   -32.75    1988     140       4    0.51    2.16    0.00    2.67 182.01 117.93  64.08  66.75
   -71.25   -32.75    1988     160       0    0.51    0.00    0.00    0.51 307.80 330.52 -22.73 -22.21
   -71.25   -32.75    1988     160       1    0.51    0.46    0.00    0.97 172.80 133.11  39.69  40.67
   -71.25   -32.75    1988     160       2    0.51    2.44    0.00    2.96 143.57 103.69  39.88  42.83
   -71.25   -32.75    1988     160       3    0.51    0.14    0.00    0.66 214.18 202.36  11.83  12.48
   -71.25   -32.75    1988     160       4    0.51    0.66    0.00    1.18 103.41  68.77  34.64  35.82
   -71.25   -32.75    1989       0       0    0.52    0.56    0.00    1.07 139.20  98.50  40.70  41.78
   -71.25   -32.75    1989       0       1    0.52    0.41    0.00    0.92 232.07 205.72  26.34  27.26
   -71.25   -32.75    1989       0       2    0.52    0.70    0.00    1.22 199.15 145.75  53.41  54.62
   -71.25   -32.75    1989       0       3    0.52    0.52    0.00    1.04 271.59 257.64  13.95  14.99
   -71.25   -32.75    1989       0       4    0.52    0.55    0.00    1.07 149.27 104.07  45.20  46.27
   -71.25   -32.75    1989     110       0    0.52    0.82    0.00    1.34 123.30  79.48  43.82  45.15
   -71.25   -32.75    1989     110       1    0.52    3.17    0.00    3.68 128.71  80.00  48.72  52.40
   -71.25   -32.75    1989     110       2    0.52    2.82    0.00    3.33 211.00 192.06  18.94  22.28
   -71.25   -32.75    1989     110       3    0.52    1.09    0.00    1.60 175.94  69.39 106.56 108.16
   -71.25   -32.75    1989     110       4    0.52    0.99    0.00    1.50 125.83  76.40  49.43  50.93
   -71.25   -32.75    1989     131       0    0.52    3.53    0.00    4.04 126.82  83.64  43.18  47.22
   -71.25   -32.75    1989     131       1    0.52    0.84    0.00    1.36 233.30 167.84  65.46  66.82
   -71.25   -32.75    1989     131       2    0.52    3.28    0.00    3.80 134.43  80.74  53.69  57.49
   -71.25   -32.75    1989     131       3    0.52    0.60    0.00    1.11 123.69  79.09  44.60  45.72
   -71.25   -32.75    1989     131       4    0.52    3.00    0.00    3.52 165.67 123.11  42.57  46.09
   -71.25   -32.75    1989     132       0    0.52    0.60    0.00    1.11 125.42  85.80  39.62  40.73
   -71.25   -32.75    1989     132       1    0.52    0.50    0.00    1.01 224.30 192.14  32.17  33.18
   -71.25   -32.75    1989     132       2    0.52    2.07    0.00    2.59 201.15 150.88  50.28  52.87
   -71.25   -32.75    1989     132       3    0.52    0.61    0.00    1.13 162.17 106.04  56.14  57.26
   -71.25   -32.75    1989     132       4    0.52    2.27    0.00    2.79 172.22  99.76  72.47  75.26
   -71.25   -32.75    1989     133       0    0.52    0.40    0.00    0.91 150.47 129.23  21.24  22.15
   -71.25   -32.75    1989     133       1    0.52    0.32    0.00    0.83 149.46 103.59  45.87  46.70
   -71.25   -32.75    1989     133       2    0.52    2.36    0.00    2.88  90.78  60.37  30.41  33.29
   -71.25   -32.75    1989     133       3    0.52    2.85    0.00    3.37 165.43 114.51  50.92  54.29
   -71.25   -32.75    1989     133       4    0.52    3.12    0.00    3.63 168.21  96.99  71.22  74.86
   -71.25   -32.75    1989     134       0    0.52    3.41    0.00    3.93 148.92  96.17  52.76  56.68
   -71.25   -32.75    1989     134       1    0.52    0.69    0.00    1.20 242.64 138.97 103.67 104.87
   -71.25   -32.75    1989     134       2    0.52    0.92    0.00    1.44 137.71 130.24   7.47   8.91
   -71.25   -32.75    1989     134       3    0.52    0.45    0.00    0.96 263.75 195.32  68.43  69.39
   -71.25   -32.75    1989     134       4    0.52    3.25    0.00    3.77 126.04  81.88  44.16  47.93
   -71.25   -32.75    1989     140       0    0.52    3.75    0.00    4.27 165.91 108.98  56.93  61.20
   -71.25   -32.75    1989     140       1    0.52    0.80    0.00    1.31 109.54  76.10  33.44  34.75
   -71.25   -32.75    1989     140       2    0.52    4.78    0.00    5.30 130.48  25.85 104.63 109.93
   -71.25   -32.75    1989     140       3    0.52    2.83    0.00    3.35 168.37 131.88  36.49  39.83
   -71.25   -32.75    1989     140       4    0.52    2.20    0.00    2.72 179.21 109.44  69.78  72.49
   -71.25   -32.75    1989     160       0    0.52    1.17    0.00    1.68 236.79  80.69 156.09 157.78
   -71.25   -32.75    1989     160       1    0.52    0.52    0.00    1.04 164.29 109.47  54.81  55.85
   -71.25   -32.75    1989     160       2    0.52    2.46    0.00    2.98 201.87 182.42  19.45  22.43
   -71.25   -32.75    1989     160       3    0.52    0.26    0.00    0.78 172.64  82.56  90.09  90.86
   -71.25   -32.75    1989     160       4    0.52    0.66    0.00    1.18 103.89  69.18  34.71  35.88
