      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G
   -71.25   -32.75    1962     160       4        7.44        0.00        0.00        9.14        7.24        1.06        1.97        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963       0       0        0.00        0.00        0.00        0.00        0.00        1.11        1.58        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963       0       1        4.93        4.94        0.00        5.12        5.13        0.62        0.73        4.88        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963       0       2        5.25        0.00        0.00       10.41       10.54        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963       0       3        0.00        0.00        0.00        5.04        0.00        0.96        0.00        5.70        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963       0       4        0.00        0.00        0.00        6.53        0.00        1.17        1.52        4.57        0.00        0.00        0.78        0.00
   -71.25   -32.75    1963     110       0        0.00        0.00        0.00        0.00        0.00        0.91        1.47        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     110       1        0.00        0.00        0.00        4.79        0.00        1.19        1.71        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     110       2        0.00        0.00        0.00        0.00        0.00        0.74        1.02        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     110       3        3.34        0.00        0.00        4.91        5.00        0.77        1.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     110       4        0.00        0.00        0.00        0.00        0.00        1.31        2.04        4.78        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     131       0        3.73        3.92        0.00        5.86        0.00        1.03        1.58        0.00        6.06        0.00        0.00        0.00
   -71.25   -32.75    1963     131       1        0.00        0.00        0.00        0.00        0.00        1.16        1.83        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     131       2        0.00        0.00        0.00        0.00        0.00        1.04        1.27        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     131       3        0.00        0.00        0.00        6.45        0.00        1.52        1.91        4.25        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     131       4        0.00        0.00        0.00        0.00        0.00        0.98        1.41        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     132       0        0.00        0.00        0.00        4.80        0.00        1.27        1.73        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     132       1        0.00        0.00        0.00       11.03        0.00        2.16        2.90        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     132       2        7.04        0.00        0.00        0.00        0.00        1.30        1.99        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     132       3        0.00        0.00        0.00        3.61        0.00        1.77        2.03        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     132       4        4.85        4.87        5.94        5.31        5.33        0.68        0.83        4.81        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     133       0        1.25        1.38        0.00        2.72        0.00        1.05        1.45        1.77        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     133       1        0.00        0.00        0.00        0.00        6.86        1.35        2.02        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     133       2        0.00        4.75        0.00        6.52        0.00        1.55        2.23        4.40        0.00        0.00        0.57        0.00
   -71.25   -32.75    1963     133       3        3.78        0.00        0.00        5.70        5.83        1.19        1.72        0.00        0.00        0.00        0.48        0.00
   -71.25   -32.75    1963     133       4        0.00        0.00        0.00        0.00        0.00        0.75        0.87        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     134       0        0.00        0.00        0.00        0.00        0.00        1.38        1.55        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     134       1        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     134       2        4.15        0.00        0.00        5.31        5.96        0.85        1.59        4.11        6.26        0.00        0.02        0.00
   -71.25   -32.75    1963     134       3        0.00        0.00        0.00        0.00        0.00        2.21        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1963     134       4        0.00        0.00        0.00        8.90        0.00        1.48        1.46        0.00        0.00        0.00        0.00        0.00
